MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count
66,0.1,0.01,0,0.01,0,0,14,2.9157283306121826,4.997851451237996,55,2.6666666666666665,2.6666666666666665,0.2542372881355932,0.2727272727272727,41
66,0.1,0.01,0,0.0001,0,0,19,1.308264567006019,3.5935274362564087,52,1.9,1.7666666666666666,0.47368421052631576,0.4423076923076923,348
66,0.1,0.01,0,0.1,0,0,9,4.013636689032277,52.00503349304199,51,3.033333333333333,3.033333333333333,0.14754098360655737,0.17647058823529413,27
66,0.1,0.01,0,0.001,0,0,14,1.8543390112538491,5.4825065930684405,52,2.3666666666666667,2.3,0.3220338983050847,0.3269230769230769,173
66,0.1,0.01,0.001,0.001,0,0,9,1.8024054919519732,52.45664087931315,53,2.6,2.533333333333333,0.26229508196721313,0.2641509433962264,172
66,0.1,0.01,0,0.01,0,0,15,1.3778432876833024,4.019866029421489,54,2.033333333333333,2.0,0.38095238095238093,0.2777777777777778,57
66,0.1,0.01,0.001,0.0001,0,0,0,2.546474172222999,15.579739888509115,55,2.533333333333333,2.433333333333333,0.3333333333333333,0.36363636363636365,314
66,0.1,0.01,0,0.0001,0,0,20,2.0380925670746834,27.568911870320637,46,2.066666666666667,1.9333333333333333,0.3559322033898305,0.3695652173913043,346
66,0.1,0.01,0,0.1,0,0,10,2.809642637929609,7.922333161036174,55,2.9,2.9,0.11764705882352941,0.10909090909090909,34
66,0.1,0.01,0,0.001,0,0,15,1.0924028927280056,3.4442214171091714,49,1.8333333333333333,1.7333333333333334,0.38095238095238093,0.2653061224489796,175
66,0.1,0.01,0,0.01,0,0,16,2.1581202360891525,4.310416380564372,55,2.533333333333333,2.466666666666667,0.28,0.21818181818181817,51
66,0.1,0.01,0.001,0.001,0,0,10,1.1869727680760045,4.84355616569519,51,2.1,2.066666666666667,0.35294117647058826,0.3333333333333333,163
66,0.1,0.01,0.001,0.0001,0,0,1,2.286016018159928,28.34568468729655,53,2.0,1.8333333333333333,0.4626865671641791,0.49056603773584906,322
66,0.1,0.01,0,0.0001,0,0,21,1.49532332727986,2.431989550590515,58,1.4666666666666666,1.4333333333333333,0.5964912280701754,0.5689655172413793,340
66,0.1,0.01,0,0.001,0,0,16,1.1715097119731288,3.3062250216801963,53,1.9666666666666666,1.9666666666666666,0.38,0.3584905660377358,185
66,0.1,0.01,0,0.1,0,0,11,4.115958329169981,52.69031206766764,51,3.3666666666666667,3.3333333333333335,0.10294117647058823,0.11764705882352941,20
66,0.1,0.01,0,0.01,0,0,17,2.8955930817511772,4.774860541025798,57,2.8666666666666667,2.7333333333333334,0.20408163265306123,0.10526315789473684,49
66,0.1,0.01,0,0.0001,0,0,22,1.8739730696524344,30.55917199452718,50,2.3333333333333335,2.3333333333333335,0.2833333333333333,0.34,309
66,0.1,0.01,0.001,0.01,0,0,0,3.51326338706478,86.35449918111165,53,3.033333333333333,3.066666666666667,0.13043478260869565,0.18867924528301888,42
66,0.1,0.01,0.001,0.0001,0,0,2,1.756926190468573,6.458842913309733,52,2.033333333333333,1.9,0.4375,0.46153846153846156,264
66,0.1,0.01,0.001,0.001,0,0,11,2.1927250700612224,23.66403865814209,52,2.3666666666666667,2.3333333333333335,0.3382352941176471,0.4230769230769231,160
66,0.1,0.01,0,0.001,0,0,17,1.4973673128312635,5.135307629903157,58,2.2333333333333334,2.1666666666666665,0.3877551020408163,0.29310344827586204,185
66,0.1,0.01,0,0.01,0,0,18,2.0183156228834584,7.9530615011851,51,2.6333333333333333,2.6333333333333333,0.16071428571428573,0.17647058823529413,49
66,0.1,0.01,0,0.0001,0,0,23,1.27754980902518,2.251506785551707,52,0.9666666666666667,0.9333333333333333,0.7142857142857143,0.6538461538461539,262
66,0.1,0.01,0,0.1,0,0,12,2.2030327627735753,4.808475693066915,58,2.566666666666667,2.566666666666667,0.2830188679245283,0.25862068965517243,45
66,0.1,0.01,0.001,0.0001,0,0,3,2.4344163710071194,83.65720494588216,45,2.3333333333333335,2.2666666666666666,0.2698412698412698,0.3333333333333333,316
66,0.1,0.01,0,0.001,0,0,18,1.385994053656055,6.298427581787109,49,2.0,1.9666666666666666,0.3392857142857143,0.3673469387755102,184
66,0.1,0.01,0.001,0.01,0,0,1,3.611904075068812,64.44022432963054,55,3.3,3.3,0.11940298507462686,0.14545454545454545,45
66,0.1,0.01,0.001,0.001,0,0,12,1.4066088161160868,3.1859503984451294,54,1.9333333333333333,1.9333333333333333,0.41509433962264153,0.4074074074074074,184
66,0.1,0.01,0,0.01,0,0,19,2.5020795329924552,8.132034460703531,54,2.8666666666666667,2.8666666666666667,0.14035087719298245,0.14814814814814814,48
66,0.1,0.01,0,0.1,0,0,13,2.2202754059145526,14.087831656138102,51,2.6333333333333333,2.566666666666667,0.22641509433962265,0.19607843137254902,29
66,0.1,0.01,0,0.001,0,0,19,1.3684907344079786,8.685446500778198,54,2.466666666666667,2.4,0.2631578947368421,0.24074074074074073,169
66,0.1,0.01,0.001,0.0001,0,0,4,1.3186105451276224,4.744719584782918,50,1.7333333333333334,1.6666666666666667,0.4375,0.38,276
66,0.1,0.01,0,0.01,0,0,20,3.5056520662000104,61.800601959228516,54,3.2666666666666666,3.2666666666666666,0.06779661016949153,0.07407407407407407,40
66,0.1,0.01,0.001,0.01,0,0,2,2.113438467825613,8.149290641148886,56,2.7333333333333334,2.7333333333333334,0.265625,0.30357142857142855,41
66,0.1,0.01,0.001,0.001,0,0,13,1.7872007123885616,21.81139341990153,54,2.3333333333333335,2.3,0.3018867924528302,0.2777777777777778,163
66,0.1,0.01,0,0.001,0,0,20,1.8070075896478468,80.8203633626302,53,2.6,2.6333333333333333,0.2033898305084746,0.24528301886792453,166
66,0.1,0.01,0,0.1,0,0,14,3.023313222392913,9.001223484675089,54,3.066666666666667,2.933333333333333,0.2033898305084746,0.14814814814814814,32
66,0.1,0.01,0.001,0.0001,0,0,5,1.2002045646790536,5.94270658493042,50,1.7,1.6333333333333333,0.47368421052631576,0.5,300
66,0.1,0.01,0,0.01,0,0,21,2.555652610717281,8.205483277638754,53,2.7,2.6333333333333333,0.21052631578947367,0.18867924528301888,47
66,0.1,0.01,0.001,0.01,0,0,3,4.776051452082973,41.82952753702799,52,3.3,3.2666666666666666,0.09523809523809523,0.09615384615384616,37
66,0.1,0.01,0,0.001,0,0,21,1.4995045085107126,8.34309951464335,55,2.1333333333333333,2.066666666666667,0.40350877192982454,0.38181818181818183,157
66,0.1,0.01,0.001,0.001,0,0,14,1.744124254872722,6.392372210820516,49,2.466666666666667,2.466666666666667,0.22033898305084745,0.2653061224489796,159
66,0.1,0.01,0,0.1,0,0,15,1.2210826989143126,3.3067679007848105,51,1.7666666666666666,1.7666666666666666,0.42857142857142855,0.35294117647058826,47
66,0.1,0.01,0,0.01,0,0,22,3.967060673621393,38.1769011815389,54,3.033333333333333,3.0,0.18333333333333332,0.18518518518518517,38
66,0.1,0.01,0.001,0.0001,0,0,6,1.839533798156246,8.85235325495402,47,2.066666666666667,2.0,0.359375,0.44680851063829785,305
66,0.1,0.01,0.001,0.1,0,0,0,4.926116574195124,54.882289250691734,52,3.033333333333333,2.966666666666667,0.18840579710144928,0.21153846153846154,19
66,0.1,0.01,0,0.001,0,0,22,2.1399460069594847,58.92698987325033,54,2.8,2.8,0.2,0.2222222222222222,192
66,0.1,0.01,0.001,0.01,0,0,4,2.5311482106485674,27.946502049763996,55,2.966666666666667,2.8666666666666667,0.14583333333333334,0.07272727272727272,35
66,0.1,0.01,0,0.01,0,0,23,1.4148796950617144,3.317124088605245,52,1.8666666666666667,1.7666666666666666,0.46938775510204084,0.38461538461538464,48
66,0.1,0.01,0,0.1,0,0,16,1.9430603058107438,7.967446327209473,50,2.466666666666667,2.3666666666666667,0.22,0.16,34
66,0.1,0.01,0.001,0.001,0,0,15,1.0891142833617427,4.589070280392964,50,1.8333333333333333,1.8333333333333333,0.38095238095238093,0.32,168
66,0.1,0.01,0.001,0.0001,0,0,7,1.9455572558987526,7.617825826009114,56,2.2666666666666666,2.2333333333333334,0.3870967741935484,0.4107142857142857,334
66,0.1,0.01,0.001,0.1,0,0,1,4.599198318296863,41.50421619415283,51,3.4,3.4,0.1044776119402985,0.13725490196078433,20
66,0.1,0.01,0,0.001,0,0,23,1.2743459401592132,2.8876445293426514,56,1.4666666666666666,1.4666666666666666,0.5918367346938775,0.5178571428571429,158
66,0.1,0.01,0.001,0.01,0,0,5,2.5264523106236614,10.248741149902344,53,2.8,2.7666666666666666,0.17543859649122806,0.16981132075471697,47
66,0.1,0.01,0,0.1,0,0,17,2.13776465769737,5.764745235443115,52,2.466666666666667,2.4,0.24489795918367346,0.19230769230769232,33
66,0.1,0.01,0.001,0.0001,0,0,8,2.264399117039096,16.408076127370197,51,2.2666666666666666,2.1333333333333333,0.36507936507936506,0.37254901960784315,305
66,0.1,0.01,0.001,0.001,0,0,16,1.5006059600460915,2.758492112159729,58,2.3333333333333335,2.2,0.36,0.2413793103448276,175
66,0.1,0.01,0.001,0.1,0,0,2,2.682569449947726,14.563642501831055,53,3.2333333333333334,3.2333333333333334,0.09375,0.11320754716981132,31
66,0.1,0.01,0.01,0.0001,0,0,0,3.175874456282585,21.76607545216878,55,2.8333333333333335,2.7333333333333334,0.2608695652173913,0.2727272727272727,327
66,0.1,0.01,0.001,0.01,0,0,6,3.8495254362783125,13.703709761301676,50,3.1666666666666665,3.1666666666666665,0.09375,0.12,46
66,0.1,0.01,0.001,0.0001,0,0,9,1.98931804010945,18.87236499786377,53,2.3,2.2666666666666666,0.36065573770491804,0.39622641509433965,265
66,0.1,0.01,0,0.1,0,0,18,2.4767326539562595,4.719961524009705,51,2.4,2.433333333333333,0.25,0.29411764705882354,30
66,0.1,0.01,0.001,0.1,0,0,3,3.05991002052061,109.60858790079753,50,3.3,3.3,0.07936507936507936,0.1,15
66,0.1,0.01,0.001,0.001,0,0,17,1.4836357639681907,3.066396951675415,59,2.033333333333333,1.9666666666666666,0.4489795918367347,0.3389830508474576,166
66,0.1,0.01,0.01,0.0001,0,0,1,2.380583963086528,12.001900355021158,50,2.066666666666667,1.9666666666666666,0.3880597014925373,0.46,324
66,0.1,0.01,0.001,0.0001,0,0,10,1.3801256956592682,4.29520058631897,43,1.7,1.5333333333333334,0.4117647058823529,0.37209302325581395,282
66,0.1,0.01,0.001,0.1,0,0,4,2.4996024793194187,14.58492120107015,50,2.6333333333333333,2.6666666666666665,0.16666666666666666,0.18,27
66,0.1,0.01,0.001,0.01,0,0,7,2.976095945604386,20.43400541941325,53,3.2,3.1666666666666665,0.0967741935483871,0.09433962264150944,45
66,0.1,0.01,0.01,0.001,0,0,0,3.0259360113451557,71.96638043721516,57,2.8666666666666667,2.8666666666666667,0.2608695652173913,0.3157894736842105,185
66,0.1,0.01,0,0.1,0,0,19,4.692965992035404,7.720941464106242,57,2.966666666666667,2.933333333333333,0.14035087719298245,0.12280701754385964,29
66,0.1,0.01,0.01,0.0001,0,0,2,1.6863353406229327,7.546786228815715,48,1.8333333333333333,1.7666666666666666,0.40625,0.5,291
66,0.1,0.01,0.001,0.001,0,0,18,1.5170736043683943,4.74911351998647,49,1.9333333333333333,1.9,0.39285714285714285,0.42857142857142855,195
66,0.1,0.01,0.001,0.1,0,0,5,2.4258421274923507,34.45204893747965,52,2.7333333333333334,2.7333333333333334,0.19298245614035087,0.21153846153846154,33
66,0.1,0.01,0.001,0.0001,0,0,11,1.8784813573283534,39.47696781158447,51,2.1666666666666665,2.066666666666667,0.36764705882352944,0.43137254901960786,313
66,0.1,0.01,0.01,0.001,0,0,1,2.076763806804534,38.66711171468099,52,2.7,2.6666666666666665,0.2835820895522388,0.34615384615384615,164
66,0.1,0.01,0.01,0.01,0,0,0,4.448445235529253,73.76687749226888,51,3.2333333333333334,3.2333333333333334,0.13043478260869565,0.17647058823529413,38
66,0.1,0.01,0.001,0.01,0,0,8,2.715936883803337,8.813053925832113,55,3.0,2.966666666666667,0.20634920634920634,0.21818181818181817,45
66,0.1,0.01,0.01,0.0001,0,0,3,2.985854248846731,62.51566378275553,57,2.9,2.8,0.23809523809523808,0.21052631578947367,329
66,0.1,0.01,0.01,0.1,0,0,0,4.698187012826243,73.96011034647624,51,3.3,3.3,0.11594202898550725,0.1568627450980392,14
66,0.1,0.01,0,0.1,0,0,20,4.758831893244097,58.99929237365723,52,3.433333333333333,3.3666666666666667,0.05084745762711865,0.019230769230769232,12
66,0.1,0.01,0.001,0.1,0,0,6,3.920501647457,14.440902392069498,51,3.066666666666667,3.0,0.15625,0.1568627450980392,24
66,0.1,0.01,0.001,0.001,0,0,19,1.169771671295166,5.798226356506348,52,2.0,2.033333333333333,0.3508771929824561,0.40384615384615385,165
66,0.1,0.01,0.01,0.001,0,0,2,1.223637569335199,10.204375584920248,51,2.566666666666667,2.466666666666667,0.265625,0.27450980392156865,171
66,0.1,0.01,0.001,0.0001,0,0,12,1.6093621484694942,3.668621857961019,51,1.5666666666666667,1.5,0.5283018867924528,0.5098039215686274,290
66,0.1,0.01,0.01,0.01,0,0,1,3.5907071405841458,65.93392372131348,52,3.2666666666666666,3.2333333333333334,0.13432835820895522,0.15384615384615385,42
66,0.1,0.01,0.01,0.0001,0,0,4,1.6561112788415724,27.139770825703938,44,1.7333333333333334,1.7333333333333334,0.3541666666666667,0.38636363636363635,323
66,0.1,0.01,0.001,0.01,0,0,9,3.505778997175155,34.04556020100912,53,3.2,3.1333333333333333,0.11475409836065574,0.09433962264150944,46
66,0.1,0.01,0.01,0.1,0,0,1,4.484993611612627,63.0060666402181,51,3.433333333333333,3.433333333333333,0.07462686567164178,0.09803921568627451,21
66,0.1,0.01,0.001,0.1,0,0,7,4.338088543184342,23.32695960998535,53,3.1,3.1,0.12903225806451613,0.1509433962264151,26
66,0.1,0.01,0.01,0.001,0,0,3,2.2666648510963685,83.9223264058431,53,2.8666666666666667,2.8333333333333335,0.20634920634920634,0.22641509433962265,169
66,0.1,0.01,0.001,0.0001,0,0,13,1.7865054530482138,9.399040301640829,51,1.8666666666666667,1.8666666666666667,0.4339622641509434,0.45098039215686275,244
66,0.1,0.01,0.01,0.01,0,0,2,3.6899049974256948,8.807181278864542,56,2.8666666666666667,2.8333333333333335,0.21875,0.23214285714285715,47
66,0.1,0.01,0.001,0.001,0,0,20,2.5529884369142595,40.39863395690918,51,2.8333333333333335,2.8333333333333335,0.1694915254237288,0.19607843137254902,173
66,0.1,0.01,0,0.1,0,0,21,3.1448667203226397,7.117042541503906,55,3.0,3.033333333333333,0.14035087719298245,0.16363636363636364,31
66,0.1,0.01,0.01,0.1,0,0,2,3.053388226416803,8.476595401763916,53,3.1,3.066666666666667,0.140625,0.1509433962264151,31
66,0.1,0.01,0.01,0.0001,0,0,5,1.4943441614027946,27.40119457244873,51,2.0,1.9,0.40350877192982454,0.39215686274509803,257
66,0.1,0.01,0.01,0.001,0,0,4,1.527026072625191,11.161381403605143,50,2.1333333333333333,2.1,0.3125,0.28,150
66,0.1,0.01,0.001,0.01,0,0,10,1.966598629951477,6.531803210576375,54,2.2666666666666666,2.2666666666666666,0.29411764705882354,0.2777777777777778,45
66,0.1,0.01,0.001,0.1,0,0,8,3.5175571134013515,10.880050500233969,55,3.1,3.1,0.12698412698412698,0.14545454545454545,28
66,0.1,0.01,0.01,0.01,0,0,3,3.2180505260344474,86.99661254882812,55,3.2333333333333334,3.2,0.09523809523809523,0.09090909090909091,49
66,0.1,0.01,0.001,0.0001,0,0,14,1.7252702482285038,3.3503421545028687,55,1.5666666666666667,1.5333333333333334,0.559322033898305,0.5818181818181818,305
66,0.1,0.01,0.01,0.1,0,0,3,7.573824359524634,180.03222529093424,48,3.2666666666666666,3.2333333333333334,0.07936507936507936,0.08333333333333333,17
66,0.1,0.01,0.01,0.0001,0,0,6,2.269444819419615,6.4519195556640625,56,2.3666666666666667,2.2666666666666666,0.375,0.375,274
66,0.1,0.01,0.001,0.001,0,0,21,1.5346733754681003,5.670515338579814,53,2.2333333333333334,2.1333333333333333,0.3508771929824561,0.32075471698113206,169
66,0.1,0.01,0.01,0.001,0,0,5,1.3644664056839482,11.18390186627706,54,2.2333333333333334,2.2333333333333334,0.3157894736842105,0.3333333333333333,171
66,0.1,0.01,0,0.1,0,0,22,4.068242388386881,42.336045583089195,56,3.3666666666666667,3.3666666666666667,0.08333333333333333,0.08928571428571429,24
66,0.1,0.01,0.001,0.1,0,0,9,4.49353451113547,52.10311317443848,54,3.2333333333333334,3.2,0.13114754098360656,0.12962962962962962,21
66,0.1,0.01,0.001,0.01,0,0,11,4.592364611164216,289.6751225789388,55,3.466666666666667,3.466666666666667,0.10294117647058823,0.12727272727272726,37
66,0.1,0.01,0.01,0.1,0,0,4,3.054918235348117,28.64995288848877,50,2.8333333333333335,2.7666666666666666,0.125,0.08,27
66,0.1,0.01,0.01,0.01,0,0,4,2.149268638703131,7.81302277247111,52,2.2333333333333334,2.1666666666666665,0.3125,0.25,36
66,0.1,0.01,0.001,0.0001,0,0,15,1.2651838717922088,2.567958950996399,50,1.5,1.4333333333333333,0.5238095238095238,0.4,262
66,0.1,0.01,0.01,0.0001,0,0,7,2.56317465536056,9.989108721415201,59,2.433333333333333,2.433333333333333,0.3548387096774194,0.3728813559322034,289
66,0.1,0.01,0.01,0.001,0,0,6,2.1160318274651804,11.23108164469401,50,2.7,2.6666666666666665,0.21875,0.26,131
66,0.1,0.01,0.001,0.1,0,0,10,2.1575553955570346,10.657131989796957,51,2.533333333333333,2.533333333333333,0.19607843137254902,0.19607843137254902,36
