MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count,graph_set
,1,26.87130125448286,0.0012163416072226456,0.0038199244250135354,1.9946615102301621,0.10969727106901918,3,5.669236978530884,5.100161981582642,27,2.2333333333333334,1.9,0.2916666666666667,0.4074074074074074,62,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,26.87130125448286,0.0012163416072226456,0.0038199244250135354,1.9946615102301621,0.10969727106901918,4,6.412514430999756,6.00345272064209,30,2.3,2.033333333333333,0.2714285714285714,0.36666666666666664,69,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,26.87130125448286,0.0012163416072226456,0.0038199244250135354,1.9946615102301621,0.10969727106901918,5,7.005878463745117,6.025355682373047,26,2.1,1.8333333333333333,0.2835820895522388,0.4230769230769231,56,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,24.56970966668287,0.0013922462442051988,0.005133761282700086,1.4280609724022904,0.13554349938197988,0,4.505728038787842,3.7957443237304687,20,1.4333333333333333,1.3666666666666667,0.27450980392156865,0.6,59,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,24.56970966668287,0.0013922462442051988,0.005133761282700086,1.4280609724022904,0.13554349938197988,1,5.523422105789185,5.203678188323974,21,2.066666666666667,1.8666666666666667,0.2463768115942029,0.5238095238095238,48,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,24.56970966668287,0.0013922462442051988,0.005133761282700086,1.4280609724022904,0.13554349938197988,2,4.406274242401123,3.559183568954468,19,1.6333333333333333,1.5,0.26785714285714285,0.5789473684210527,52,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,24.56970966668287,0.0013922462442051988,0.005133761282700086,1.4280609724022904,0.13554349938197988,3,5.516293516159058,4.376558122634887,26,2.1666666666666665,1.8666666666666667,0.2916666666666667,0.46153846153846156,70,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,24.56970966668287,0.0013922462442051988,0.005133761282700086,1.4280609724022904,0.13554349938197988,4,5.99897216796875,4.971131982803345,26,2.2333333333333334,1.9666666666666666,0.2571428571428571,0.38461538461538464,70,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,24.56970966668287,0.0013922462442051988,0.005133761282700086,1.4280609724022904,0.13554349938197988,5,6.460460578918457,6.588505249023438,23,2.066666666666667,1.7333333333333334,0.2835820895522388,0.391304347826087,56,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,24.344766208862545,0.001439443584736525,0.005398941387303516,1.6136365578700487,0.11239810226787758,0,22.781022164129443,36.26891644795736,0,1.7,1.7,0.0,0.0,11,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,24.344766208862545,0.001439443584736525,0.005398941387303516,1.6136365578700487,0.11239810226787758,1,27.920763477202385,52.47553730010986,0,2.3,2.3,0.0,0.0,11,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,24.344766208862545,0.001439443584736525,0.005398941387303516,1.6136365578700487,0.11239810226787758,2,29.582217354928293,49.5276730855306,0,1.8666666666666667,1.8666666666666667,0.0,0.0,11,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,24.344766208862545,0.001439443584736525,0.005398941387303516,1.6136365578700487,0.11239810226787758,3,67.11181425279186,127.46654637654622,0,2.4,2.4,0.0,0.0,11,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,24.344766208862545,0.001439443584736525,0.005398941387303516,1.6136365578700487,0.11239810226787758,4,42.053838083820956,77.74851671854655,0,2.3333333333333335,2.3333333333333335,0.0,0.0,11,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,24.344766208862545,0.001439443584736525,0.005398941387303516,1.6136365578700487,0.11239810226787758,5,29.844214716265277,46.518256187438965,0,2.2333333333333334,2.2333333333333334,0.0,0.0,11,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,25.57703470245281,0.007838773714176215,0.004372535524769581,0.893721880071281,0.04801322145689205,0,2.9638631629943846,2.885481662750244,29,1.4333333333333333,1.3333333333333333,0.37254901960784315,0.5517241379310345,76,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,25.57703470245281,0.007838773714176215,0.004372535524769581,0.893721880071281,0.04801322145689205,1,3.5521110305786134,2.931934232711792,39,1.8333333333333333,1.5666666666666667,0.43478260869565216,0.5641025641025641,65,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,25.57703470245281,0.007838773714176215,0.004372535524769581,0.893721880071281,0.04801322145689205,2,2.8847735118865967,2.302268972396851,33,1.4666666666666666,1.3666666666666667,0.42857142857142855,0.6363636363636364,73,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,25.57703470245281,0.007838773714176215,0.004372535524769581,0.893721880071281,0.04801322145689205,3,3.340664779663086,2.4158558368682863,44,1.5,1.2666666666666666,0.5416666666666666,0.7272727272727273,104,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,25.57703470245281,0.007838773714176215,0.004372535524769581,0.893721880071281,0.04801322145689205,4,3.8917627429962156,3.310985918045044,41,1.6333333333333333,1.5333333333333334,0.45714285714285713,0.7073170731707317,94,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,25.57703470245281,0.007838773714176215,0.004372535524769581,0.893721880071281,0.04801322145689205,5,4.2416809387207035,3.5695669555664065,41,1.4666666666666666,1.4,0.4925373134328358,0.7560975609756098,77,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,13.172515131966223,0.008038750583584634,0.011732396327179744,0.7549155461963803,0.04258970988030692,0,16.10050795155187,22.577166477839153,1,1.7,1.6666666666666667,0.0196078431372549,0.0,12,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,13.172515131966223,0.008038750583584634,0.011732396327179744,0.7549155461963803,0.04258970988030692,1,16.100906095197125,21.232179085413616,3,2.2,2.2,0.043478260869565216,1.0,14,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,13.172515131966223,0.008038750583584634,0.011732396327179744,0.7549155461963803,0.04258970988030692,2,16.61897857727543,27.66243823369344,2,1.8,1.8,0.03571428571428571,1.0,13,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,13.172515131966223,0.008038750583584634,0.011732396327179744,0.7549155461963803,0.04258970988030692,3,31.741371554713094,62.67075761159261,5,2.5,2.5,0.013888888888888888,0.2,15,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,13.172515131966223,0.008038750583584634,0.011732396327179744,0.7549155461963803,0.04258970988030692,4,27.253168198370165,64.49119186401367,1,2.3333333333333335,2.3,0.014285714285714285,0.0,12,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,13.172515131966223,0.008038750583584634,0.011732396327179744,0.7549155461963803,0.04258970988030692,5,22.826180581123598,46.339728196462,0,2.2333333333333334,2.2333333333333334,0.0,0.0,11,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,12.968906265327506,0.023868995240756433,0.0018463552924198735,0.7660182370443386,0.23584445765180623,0,6.542055076599121,5.057295913696289,16,1.7666666666666666,1.5666666666666667,0.17647058823529413,0.1875,50,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,12.968906265327506,0.023868995240756433,0.0018463552924198735,0.7660182370443386,0.23584445765180623,1,7.384016374588013,7.498658237457275,13,2.1333333333333333,2.0,0.15942028985507245,0.5384615384615384,41,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,12.968906265327506,0.023868995240756433,0.0018463552924198735,0.7660182370443386,0.23584445765180623,2,5.856891735076904,5.602258958816528,14,1.6666666666666667,1.5333333333333334,0.21428571428571427,0.5714285714285714,41,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,12.968906265327506,0.023868995240756433,0.0018463552924198735,0.7660182370443386,0.23584445765180623,3,7.676745891571045,5.40371488571167,21,2.2333333333333334,1.9666666666666666,0.2361111111111111,0.42857142857142855,66,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,12.968906265327506,0.023868995240756433,0.0018463552924198735,0.7660182370443386,0.23584445765180623,4,8.570818817138672,8.35015935897827,18,2.2666666666666666,2.033333333333333,0.18571428571428572,0.3333333333333333,56,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,12.968906265327506,0.023868995240756433,0.0018463552924198735,0.7660182370443386,0.23584445765180623,5,8.380436946868896,8.613983917236329,19,2.3333333333333335,2.0,0.19402985074626866,0.15789473684210525,43,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,10.846832646541424,0.004533075509148108,0.01207608977295112,0.8770332220583337,0.04397433856436116,0,14.66685398163334,20.58451755841573,1,1.7,1.6666666666666667,0.0196078431372549,0.0,12,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,10.846832646541424,0.004533075509148108,0.01207608977295112,0.8770332220583337,0.04397433856436116,1,14.366471767425537,21.15012502670288,3,2.2,2.2,0.043478260869565216,1.0,14,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,10.846832646541424,0.004533075509148108,0.01207608977295112,0.8770332220583337,0.04397433856436116,2,14.544543466260356,27.597184658050537,2,1.8,1.8,0.03571428571428571,1.0,13,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,10.846832646541424,0.004533075509148108,0.01207608977295112,0.8770332220583337,0.04397433856436116,3,26.06890647642074,43.060221672058105,7,2.466666666666667,2.433333333333333,0.041666666666666664,0.2857142857142857,17,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,10.846832646541424,0.004533075509148108,0.01207608977295112,0.8770332220583337,0.04397433856436116,4,24.838295352074407,43.69794114430746,3,2.3333333333333335,2.3,0.02857142857142857,0.3333333333333333,14,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,10.846832646541424,0.004533075509148108,0.01207608977295112,0.8770332220583337,0.04397433856436116,5,21.681117380819014,45.39604393641154,0,2.2333333333333334,2.2333333333333334,0.0,0.0,11,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.34018340466983726,0.025742379651081435,0.0015715055997643488,0.12557596916612307,0.22264364463075187,0,5.809232353210449,6.514614505767822,13,1.7333333333333334,1.5,0.17647058823529413,0.15384615384615385,37,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.34018340466983726,0.025742379651081435,0.0015715055997643488,0.12557596916612307,0.22264364463075187,1,6.674731742858887,7.689000930786133,15,2.2,1.9666666666666666,0.17391304347826086,0.3333333333333333,44,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.34018340466983726,0.025742379651081435,0.0015715055997643488,0.12557596916612307,0.22264364463075187,2,5.144369352340698,3.4331153774261476,17,1.6333333333333333,1.4333333333333333,0.26785714285714285,0.5294117647058824,198,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.34018340466983726,0.025742379651081435,0.0015715055997643488,0.12557596916612307,0.22264364463075187,3,7.063435916900635,7.275861949920654,20,2.4,2.1333333333333333,0.19444444444444445,0.3,50,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
