MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count
,10,0.01,1,0.01,0,0,18,1.256442412253349,6.486352443695068,257,9.133333333333333,9.033333333333333,0.19642857142857142,0.0311284046692607,26
,10,0.01,1,0.0001,0,0,20,1.2548155169333182,78.68222554524739,260,9.3,9.266666666666667,0.13559322033898305,0.026923076923076925,14
,10,0.1,0,0.001,0,0,7,0.5334703508884676,15.941805044809977,243,6.533333333333333,6.433333333333334,0.8387096774193549,0.20164609053497942,670
,10,0.01,1,0.1,0,0,16,1.2680346427425262,6.973011493682861,257,8.766666666666667,8.733333333333333,0.28,0.05058365758754864,29
,10,0.01,1,0.001,0,0,22,1.453404753438888,69.89353879292806,257,8.866666666666667,8.833333333333334,0.26666666666666666,0.058365758754863814,54
,10,0.1,0,0.01,0,0,7,0.5018429131277146,15.84227736790975,277,7.766666666666667,7.666666666666667,0.8225806451612904,0.17328519855595667,428
,10,0.01,0.1,0.01,0,0,13,0.7284448319865812,28.545639355977375,267,8.6,8.5,0.41509433962264153,0.07116104868913857,135
,10,0.1,0,0.0001,0,0,4,0.7917981532312208,6.0923871994018555,233,6.666666666666667,6.5,0.8125,0.1459227467811159,772
,10,0.1,0,0.1,0,0,6,0.5534449633090727,12.563787460327148,291,9.133333333333333,9.066666666666666,0.46875,0.09621993127147767,122
,10,0.01,0.01,0.1,0,0,15,0.6539056647208429,4.088727633158366,284,8.766666666666667,8.733333333333333,0.5952380952380952,0.08450704225352113,136
,10,0.01,1,0.01,0,0,19,1.4700997914037397,16.954415162404377,246,8.6,8.566666666666666,0.24561403508771928,0.052845528455284556,25
,10,0.1,0.001,0.001,0,0,4,0.5739191366780189,10.244684219360352,179,4.9,4.733333333333333,0.8333333333333334,0.19553072625698323,702
,10,0.01,0.1,0.1,0,0,12,0.6246978890511298,4.8563666343688965,272,8.366666666666667,8.233333333333333,0.6415094339622641,0.11029411764705882,125
,10,0.1,0.001,0.01,0,0,1,0.553843488616328,12.467412312825521,261,7.1,6.966666666666667,0.7910447761194029,0.18773946360153257,456
,10,0.01,1,0.0001,0,0,21,1.695637010758923,12.173707485198975,255,8.4,8.4,0.38596491228070173,0.08627450980392157,33
,10,0.1,0.001,0.0001,0,0,3,5.493301376219718,67.40261967976888,338,9.766666666666667,9.666666666666666,0.7619047619047619,0.13313609467455623,703
,10,0.01,1,0.1,0,0,17,1.0584364937197777,7.260140975316365,243,8.0,8.0,0.3877551020408163,0.07818930041152264,21
,10,0.01,1,0.001,0,0,23,1.3895436756072506,6.873717466990153,262,8.766666666666667,8.733333333333333,0.3877551020408163,0.06870229007633588,61
,10,0.1,0,0.001,0,0,8,0.5113199853128002,6.58174188931783,228,6.133333333333334,6.033333333333333,0.7777777777777778,0.20175438596491227,650
,10,0.1,0,0.01,0,0,8,0.49925236067464274,8.81941294670105,267,7.666666666666667,7.6,0.6666666666666666,0.149812734082397,423
,10,0.1,0,0.1,0,0,7,0.6493515333821697,9.188235203425089,298,9.033333333333333,9.0,0.6129032258064516,0.12416107382550336,105
,10,0.01,1,0.01,0,0,20,1.291780948638916,50.63171704610189,280,9.3,9.2,0.3728813559322034,0.06785714285714285,17
,10,0.1,0.001,0.001,0,0,5,0.4706827623228873,10.618494192759195,246,6.766666666666667,6.766666666666667,0.7719298245614035,0.17886178861788618,686
,10,0.01,1,0.0001,0,0,22,3.3928701954503215,37.496941248575844,260,8.4,8.4,0.4666666666666667,0.1076923076923077,24
,10,0.01,1,0.1,0,0,18,1.3551158905029297,5.642354647318522,228,7.433333333333334,7.233333333333333,0.48214285714285715,0.09210526315789473,23
,10,0.1,0,0.01,0,0,9,0.4835328978876914,53.5152276357015,270,7.6,7.6,0.7377049180327869,0.16666666666666666,454
,10,0.1,0,0.001,0,0,9,0.5134344379748067,36.126246770222984,251,7.133333333333334,7.033333333333333,0.6885245901639344,0.1553784860557769,695
,10,0.01,0.1,0.01,0,0,14,0.782591862063254,8.394423723220825,268,8.533333333333333,8.466666666666667,0.4915254237288136,0.10074626865671642,128
,10,0.1,0,0.0001,0,0,5,1.5073829120205295,10.633907000223795,289,8.233333333333333,8.2,0.7543859649122807,0.1453287197231834,735
,10,0.01,0.01,0.1,0,0,16,0.5546090583647451,6.028883059819539,265,8.2,8.1,0.58,0.09811320754716982,117
,10,0.01,1,0.01,0,0,21,1.251024584616384,7.243485689163208,255,8.766666666666667,8.666666666666666,0.22807017543859648,0.0392156862745098,19
,10,0.1,0,0.1,0,0,8,0.6006157398223877,37.11002985636393,287,8.733333333333333,8.6,0.5396825396825397,0.10452961672473868,133
,10,0.1,0.001,0.1,0,0,0,0.5684134681378642,56.10887209574381,289,8.666666666666666,8.6,0.5942028985507246,0.13494809688581316,130
,10,0.1,0.001,0.01,0,0,2,0.48906785730392704,9.716525554656982,246,6.866666666666666,6.766666666666667,0.75,0.18292682926829268,463
,10,0.01,0.1,0.1,0,0,13,0.8612467627371511,86.4229113260905,261,8.7,8.666666666666666,0.37735849056603776,0.07279693486590039,129
,10,0.1,0.001,0.001,0,0,6,0.4856547838257205,6.262324730555217,201,5.433333333333334,5.366666666666666,0.65625,0.19900497512437812,668
,10,0.01,1,0.0001,0,0,23,2.352130020818403,11.69850206375122,248,8.733333333333333,8.666666666666666,0.2653061224489796,0.04435483870967742,17
,10,0.1,0.001,0.0001,0,0,4,0.8279553344172816,6.348043203353882,236,6.833333333333333,6.633333333333334,0.7916666666666666,0.13559322033898305,748
,10,0.1,0,0.01,0,0,10,0.5400314965555745,8.386206229527792,240,7.166666666666667,7.066666666666666,0.6470588235294118,0.125,495
,10,0.01,1,0.1,0,0,19,1.8402682235164027,7.248315652211507,239,8.166666666666666,8.0,0.3684210526315789,0.06694560669456066,18
,10,0.1,0,0.001,0,0,10,0.5404241113893448,5.472193638483684,215,6.133333333333334,5.966666666666667,0.7647058823529411,0.15813953488372093,699
,10,0.01,1,0.01,0,0,22,1.797449161929469,43.136027018229164,247,8.5,8.5,0.3,0.0728744939271255,21
,10,0.1,0.001,0.1,0,0,1,0.5760226951491448,30.50722312927246,283,8.5,8.433333333333334,0.5970149253731343,0.13427561837455831,137
,10,0.1,0,0.1,0,0,9,0.5293298075276036,36.859451611836754,300,9.333333333333334,9.3,0.5573770491803278,0.11,117
,10,0.1,0.001,0.001,0,0,7,0.5240315083534487,14.422172387441,244,6.333333333333333,6.3,0.9032258064516129,0.22540983606557377,666
,10,0.1,0,0.01,0,0,11,0.573048847336923,47.68774541219076,278,7.5,7.433333333333334,0.8088235294117647,0.1906474820143885,456
,10,0.01,0.1,0.01,0,0,15,0.7323475922307661,3.671393116315206,267,8.633333333333333,8.566666666666666,0.42857142857142855,0.0599250936329588,158
,10,0.01,1,0.1,0,0,20,1.034372248957234,27.657392819722492,251,8.033333333333333,7.933333333333334,0.5423728813559322,0.11553784860557768,25
,10,0.01,0.01,0.1,0,0,17,0.583914779847668,8.503180821736654,272,8.466666666666667,8.433333333333334,0.5102040816326531,0.08823529411764706,125
,10,0.1,0,0.0001,0,0,6,0.7097347167230421,4.978130737940471,305,8.766666666666667,8.666666666666666,0.75,0.14754098360655737,741
,10,0.01,1,0.01,0,0,23,1.3770175826164983,7.109221617380778,260,8.933333333333334,8.866666666666667,0.2857142857142857,0.046153846153846156,21
,10,0.1,0,0.001,0,0,11,2.3420847231341946,19.285152276357014,270,7.233333333333333,7.2,0.8235294117647058,0.2037037037037037,672
,10,0.1,0.001,0.1,0,0,2,0.589193469093692,12.497290452321371,275,8.4,8.266666666666667,0.59375,0.12363636363636364,126
,10,0.1,0.001,0.01,0,0,3,1.8782645079397386,90.2743911743164,270,7.8,7.766666666666667,0.6666666666666666,0.15185185185185185,412
,10,0.1,0,0.1,0,0,10,0.5963035052822482,7.190598090489705,275,8.433333333333334,8.333333333333334,0.5686274509803921,0.09454545454545454,124
,10,0.01,0.1,0.1,0,0,14,0.7306405613499303,5.721636772155762,281,8.666666666666666,8.6,0.6101694915254238,0.12099644128113879,124
,10,0.1,0.001,0.0001,0,0,5,1.414197229569958,12.938541253407797,274,7.733333333333333,7.7,0.7543859649122807,0.15328467153284672,738
,10,0.1,0.001,0.001,0,0,8,0.5037017781888286,7.662925561269124,226,6.133333333333334,6.033333333333333,0.7301587301587301,0.1902654867256637,644
,10,0.1,0,0.01,0,0,12,0.5248499243490158,6.452821493148804,258,7.4,7.2,0.7924528301886793,0.13953488372093023,464
,10,0.01,1,0.1,0,0,21,1.444053388410999,11.456753571828207,261,8.766666666666667,8.766666666666667,0.3333333333333333,0.07279693486590039,28
,10,0.1,0,0.001,0,0,12,0.5446174933064368,5.42017404238383,212,5.8,5.7,0.7735849056603774,0.1792452830188679,679
,10,0.1,0.001,0.1,0,0,3,0.6571347963425421,162.51338577270508,289,8.933333333333334,8.933333333333334,0.5555555555555556,0.12110726643598616,113
,10,0.1,0.01,0.0001,0,0,0,6.705533266067505,25.456873575846355,308,8.533333333333333,8.466666666666667,0.782608695652174,0.16883116883116883,725
,10,0.1,0,0.1,0,0,11,0.7334954142570496,18.23373206456502,298,9.133333333333333,9.1,0.5588235294117647,0.12416107382550336,125
,10,0.1,0,0.01,0,0,13,3.570650842881972,33.93970902760824,281,8.066666666666666,8.0,0.7735849056603774,0.1387900355871886,503
,10,0.1,0.001,0.001,0,0,9,0.5223745944038514,39.765371322631836,254,7.066666666666666,7.033333333333333,0.7377049180327869,0.1732283464566929,675
,10,0.01,0.1,0.01,0,0,16,0.7261124349409535,6.426985025405884,272,8.8,8.766666666666667,0.42,0.07352941176470588,140
,10,0.01,0.01,0.1,0,0,18,0.6879667870460018,5.724818706512451,287,9.266666666666667,9.066666666666666,0.4107142857142857,0.059233449477351915,115
,10,0.1,0,0.0001,0,0,7,0.7970911302874165,6.739993890126546,325,9.066666666666666,9.0,0.8870967741935484,0.16307692307692306,713
,10,0.01,1,0.1,0,0,22,1.3238865752373972,91.23776245117188,250,8.5,8.433333333333334,0.31666666666666665,0.068,25
,10,0.1,0.001,0.1,0,0,4,0.6026515710738397,18.674774487813313,264,8.166666666666666,8.066666666666666,0.625,0.10227272727272728,140
,10,0.1,0,0.001,0,0,13,3.3031926731909476,42.8985398610433,232,6.5,6.366666666666666,0.7735849056603774,0.15948275862068967,682
,10,0.1,0.001,0.01,0,0,4,0.572190192437941,11.896190325419107,241,7.1,6.933333333333334,0.7291666666666666,0.12448132780082988,457
,10,0.1,0.01,0.0001,0,0,1,2.8119303372598465,5.974902629852295,320,8.8,8.766666666666667,0.8507462686567164,0.175,745
,10,0.01,0.1,0.1,0,0,15,0.7079753914187031,3.652650237083435,255,8.0,7.933333333333334,0.5476190476190477,0.08235294117647059,154
,10,0.1,0.001,0.0001,0,0,6,0.6962752476815255,4.926659504572551,293,8.3,8.166666666666666,0.78125,0.15699658703071673,783
,10,0.1,0,0.01,0,0,14,0.47008989991680267,9.004008769989014,271,7.9,7.766666666666667,0.6779661016949152,0.13284132841328414,483
,10,0.1,0.001,0.001,0,0,10,0.5591040119048087,5.135124524434407,217,6.233333333333333,6.066666666666666,0.7450980392156863,0.15207373271889402,747
,10,0.01,1,0.1,0,0,23,3.334782769603114,5.8037411371866865,252,8.633333333333333,8.533333333333333,0.30612244897959184,0.047619047619047616,20
,10,0.1,0.001,0.1,0,0,5,0.5668644808953808,27.62750498453776,278,8.666666666666666,8.633333333333333,0.49122807017543857,0.09712230215827339,138
,10,0.1,0.01,0.0001,0,0,2,0.7203922175591991,8.499050855636597,258,6.8,6.7,0.890625,0.20930232558139536,711
,10,0.1,0,0.001,0,0,14,0.48202112317085266,6.2777760823567705,230,6.433333333333334,6.3,0.7288135593220338,0.16956521739130434,686
,10,0.1,0,0.01,0,0,15,0.5895847735866424,3.229107618331909,235,6.833333333333333,6.8,0.7619047619047619,0.13191489361702127,485
,10,0.01,0.1,0.01,0,0,17,0.8925621836416183,10.22029217084249,282,9.533333333333333,9.4,0.3673469387755102,0.04964539007092199,143
,10,0.1,0.001,0.001,0,0,11,2.434351501926299,42.86903222401937,262,7.0,6.9,0.8382352941176471,0.20610687022900764,660
,10,0.1,0,0.0001,0,0,8,0.7347270308002349,9.098158041636148,295,8.2,8.166666666666666,0.8095238095238095,0.1694915254237288,745
,10,0.1,0.001,0.1,0,0,6,0.5478584602955849,15.834698994954428,302,9.2,9.133333333333333,0.5625,0.11258278145695365,123
,10,0.1,0.001,0.01,0,0,5,0.47787589892264337,28.032629013061523,273,7.866666666666666,7.866666666666666,0.7017543859649122,0.14652014652014653,474
,10,0.1,0.01,0.0001,0,0,3,5.551891796050533,77.6978136698405,332,9.633333333333333,9.533333333333333,0.746031746031746,0.13253012048192772,711
,10,0.1,0,0.001,0,0,15,0.5835552830849925,2.6761589845021567,181,5.166666666666667,5.066666666666666,0.7142857142857143,0.14917127071823205,700
,10,0.1,0,0.01,0,0,16,0.4783086872869922,5.074788729349772,238,6.866666666666666,6.8,0.68,0.13445378151260504,456
,10,0.01,0.1,0.1,0,0,16,0.8802079654509022,5.31180461247762,282,9.133333333333333,9.1,0.48,0.08156028368794327,124
,10,0.1,0.001,0.0001,0,0,7,0.7974976224284018,6.740604639053345,310,8.766666666666667,8.633333333333333,0.8548387096774194,0.15806451612903225,713
,10,0.1,0.01,0.001,0,0,0,5.587712941631194,17.069071928660076,233,6.133333333333334,6.0,0.7971014492753623,0.21888412017167383,658
,10,0.1,0.001,0.001,0,0,12,0.535976828105988,5.93309752146403,208,5.7,5.566666666666666,0.7735849056603774,0.1778846153846154,685
,10,0.1,0.001,0.1,0,0,7,0.6863254943201619,10.463642756144205,293,9.2,9.0,0.5645161290322581,0.09897610921501707,135
,10,0.1,0.01,0.0001,0,0,4,0.8116067032660207,6.487311840057373,237,6.733333333333333,6.566666666666666,0.8333333333333334,0.14767932489451477,714
,10,0.1,0,0.01,0,0,17,0.5067153544195236,5.462773720423381,231,6.666666666666667,6.433333333333334,0.8163265306122449,0.14285714285714285,520
,10,0.1,0,0.001,0,0,16,0.47554227517497155,3.701702078183492,166,4.366666666666666,4.3,0.74,0.21084337349397592,669
,10,0.01,0.1,0.01,0,0,18,0.813898951776566,8.793694972991943,266,8.766666666666667,8.6,0.3392857142857143,0.05263157894736842,116
,10,0.1,0.01,0.001,0,0,1,0.538966061607484,46.768601735432945,236,6.066666666666666,6.0,0.8507462686567164,0.2330508474576271,690
,10,0.1,0,0.0001,0,0,9,0.7697240094984731,36.79055150349935,336,9.733333333333333,9.666666666666666,0.7704918032786885,0.13392857142857142,757
,10,0.1,0.001,0.001,0,0,13,3.4565124703991796,27.774516423543293,239,6.866666666666666,6.8,0.6792452830188679,0.14225941422594143,675
,10,0.1,0.01,0.01,0,0,0,5.589213248222105,42.02188618977865,261,7.1,7.0,0.782608695652174,0.19540229885057472,663
,10,0.1,0.001,0.01,0,0,6,0.486169716042857,9.179575602213541,251,7.466666666666667,7.333333333333333,0.578125,0.13147410358565736,486
,10,0.1,0.001,0.1,0,0,8,0.6447014270290252,26.447091738382976,286,8.733333333333333,8.7,0.5714285714285714,0.12237762237762238,138
,10,0.1,0.01,0.0001,0,0,5,1.490852100233878,12.285695552825928,282,7.933333333333334,7.9,0.8070175438596491,0.1595744680851064,696
,10,0.1,0,0.01,0,0,18,0.5597205065911816,5.544562021891276,228,6.666666666666667,6.333333333333333,0.7857142857142857,0.14912280701754385,456
,10,0.01,0.1,0.1,0,0,17,0.7798997279136411,8.23024050394694,270,8.533333333333333,8.4,0.5714285714285714,0.08888888888888889,131
,10,0.1,0.001,0.0001,0,0,8,0.7403187809451934,9.44926389058431,289,8.0,7.933333333333334,0.8253968253968254,0.17301038062283736,759
,10,0.1,0,0.001,0,0,17,0.5204548076275857,6.970341285069783,186,5.333333333333333,5.133333333333334,0.6938775510204082,0.15053763440860216,664
,10,0.1,0.01,0.001,0,0,2,0.48555273298294316,10.399032592773438,211,5.366666666666666,5.3,0.84375,0.24644549763033174,649
,10,0.1,0.001,0.001,0,0,14,0.4842634479845724,5.596381584803264,231,6.5,6.366666666666666,0.7288135593220338,0.16883116883116883,689
,10,0.1,0.001,0.1,0,0,9,0.637538815698316,29.36849244435628,285,9.233333333333333,9.2,0.39344262295081966,0.08070175438596491,117
,10,0.1,0.01,0.0001,0,0,6,0.6966502378063817,6.965230782826741,316,9.066666666666666,8.966666666666667,0.75,0.14240506329113925,707
,10,0.1,0,0.01,0,0,19,0.5000135379452859,9.344558000564575,229,6.633333333333334,6.6,0.6491228070175439,0.1572052401746725,473
,10,0.01,0.1,0.01,0,0,19,0.8430080913728283,11.306526978810629,255,8.366666666666667,8.3,0.38596491228070173,0.0784313725490196,124
,10,0.1,0,0.001,0,0,18,0.5616076973176771,6.306937297185262,188,5.0,4.766666666666667,0.8035714285714286,0.20212765957446807,714
,10,0.1,0,0.0001,0,0,10,0.6783419424487699,6.436092376708984,260,7.5,7.366666666666666,0.7843137254901961,0.13846153846153847,760
,10,0.1,0.01,0.001,0,0,3,4.042057544954361,93.96568934122722,257,7.3,7.266666666666667,0.7142857142857143,0.17120622568093385,605
,10,0.1,0.01,0.01,0,0,1,0.5347203439281832,68.92030779520671,267,7.7,7.633333333333334,0.6417910447761194,0.15355805243445692,438
,10,0.1,0.001,0.01,0,0,7,0.5464813065144324,14.849003632863363,256,7.266666666666667,7.1,0.7580645161290323,0.1640625,453
,10,0.1,0.001,0.1,0,0,10,0.5781757504709305,10.46751101811727,275,8.566666666666666,8.466666666666667,0.5098039215686274,0.08363636363636363,139
,10,0.1,0.001,0.001,0,0,15,0.5876668730089741,3.1683849493662515,201,5.766666666666667,5.666666666666667,0.7380952380952381,0.13930348258706468,694
,10,0.1,0.01,0.0001,0,0,7,0.779315262071548,6.763315995534261,319,8.966666666666667,8.9,0.8548387096774194,0.15987460815047022,686
,10,0.1,0,0.01,0,0,20,4.571914395978374,46.59158134460449,263,7.533333333333333,7.466666666666667,0.7457627118644068,0.1596958174904943,700
,10,0.01,0.1,0.1,0,0,18,0.7272141018221455,8.686094204584757,261,8.633333333333333,8.4,0.39285714285714285,0.05747126436781609,122
,10,0.1,0.001,0.0001,0,0,9,0.7724185816703304,35.960697174072266,332,9.766666666666667,9.666666666666666,0.7049180327868853,0.12048192771084337,734
,10,0.1,0,0.001,0,0,19,0.5021063262416471,9.135103940963745,181,4.8,4.6,0.8070175438596491,0.22099447513812154,698
,10,0.1,0.01,0.001,0,0,4,0.5691537443668612,21.167954126993816,201,5.633333333333334,5.433333333333334,0.8125,0.16417910447761194,654
,10,0.01,0.1,0.01,0,0,20,0.8181848891319767,89.93331146240234,268,8.833333333333334,8.8,0.3898305084745763,0.08208955223880597,128
,10,0.1,0.001,0.1,0,0,11,0.7206073018812365,35.20710277557373,292,8.433333333333334,8.433333333333334,0.6911764705882353,0.16095890410958905,122
,10,0.1,0.001,0.001,0,0,16,0.4765350770565771,3.620299776395162,170,4.533333333333333,4.4,0.76,0.2,663
,10,0.1,0.01,0.0001,0,0,8,0.7294508776357097,9.569368282953898,293,8.133333333333333,8.066666666666666,0.8095238095238095,0.16723549488054607,716
,10,0.1,0.01,0.1,0,0,0,0.6115666185655901,49.44960276285807,297,9.1,9.0,0.5797101449275363,0.12457912457912458,139
,10,0.1,0,0.01,0,0,21,0.5339981769361803,9.825625658035278,244,6.9,6.8,0.7543859649122807,0.16393442622950818,453
,10,0.1,0,0.0001,0,0,11,3.5628857189609158,9.98255173365275,307,8.5,8.466666666666667,0.7941176470588235,0.17263843648208468,726
,10,0.1,0,0.001,0,0,20,4.546677750925864,69.73070844014485,227,6.2,6.133333333333334,0.7966101694915254,0.19823788546255505,693
,10,0.1,0.001,0.01,0,0,8,0.5035878391035141,17.279862721761067,254,6.933333333333334,6.8,0.7936507936507936,0.18110236220472442,455
,10,0.1,0.01,0.01,0,0,2,0.48937314941037086,8.355602582295736,253,6.6,6.5,0.90625,0.21739130434782608,439
,10,0.1,0.001,0.1,0,0,12,0.5874205423939612,7.758548895517985,278,8.666666666666666,8.6,0.4528301886792453,0.07913669064748201,148
,10,0.1,0.01,0.001,0,0,5,0.4797430797930687,10.463484287261963,240,6.566666666666666,6.466666666666667,0.8070175438596491,0.17916666666666667,627
,10,0.1,0.01,0.0001,0,0,9,0.7743144150703184,36.52844778696696,336,9.733333333333333,9.633333333333333,0.7704918032786885,0.13095238095238096,701
,10,0.1,0.001,0.001,0,0,17,0.5101422148366128,5.7683093547821045,181,4.9,4.7,0.8163265306122449,0.1878453038674033,663
,10,0.1,0.01,0.1,0,0,1,0.5892992692608987,50.963906606038414,288,8.633333333333333,8.6,0.5671641791044776,0.1284722222222222,128
,10,0.1,0,0.01,0,0,22,3.266166994648595,26.171632130940754,285,8.166666666666666,8.133333333333333,0.7833333333333333,0.16140350877192983,486
,10,0.1,0.001,0.0001,0,0,10,0.6579402973574977,3.746475021044413,254,7.3,7.166666666666667,0.803921568627451,0.14566929133858267,708
,10,0.1,0.1,0.001,0,0,0,5.269241102280155,16.60566012064616,242,6.6,6.366666666666666,0.782608695652174,0.19421487603305784,600
,10,0.1,0.1,0.0001,0,0,0,6.447958084844774,26.863712628682453,295,8.433333333333334,8.333333333333334,0.7246376811594203,0.15932203389830507,392
,10,0.1,0,0.001,0,0,21,0.5343172982815774,6.9671088854471845,227,6.1,5.966666666666667,0.8596491228070176,0.19823788546255505,664
,10,0.1,0.001,0.1,0,0,13,0.5790850347088229,37.44860013326009,295,9.266666666666667,9.2,0.5094339622641509,0.0847457627118644,117
,10,0.1,0.01,0.001,0,0,6,0.4932764403281673,10.620073477427164,205,5.766666666666667,5.733333333333333,0.59375,0.18048780487804877,665
,10,0.1,0.01,0.0001,0,0,10,0.6769132268044257,3.486175815264384,250,7.066666666666666,6.933333333333334,0.8431372549019608,0.156,724
,10,0.1,0,0.1,0,0,12,0.6107982550897906,5.003541390101115,280,8.666666666666666,8.566666666666666,0.5471698113207547,0.09285714285714286,113
,10,0.1,0.01,0.1,0,0,2,0.5604802408526021,14.126303990681967,285,8.666666666666666,8.5,0.625,0.12280701754385964,138
,10,0.1,0,0.01,0,0,23,0.5009314504361921,4.24182387193044,245,6.933333333333334,6.866666666666666,0.7959183673469388,0.1510204081632653,514
,10,0.1,0.001,0.001,0,0,18,0.5606622157558319,5.662921508153279,174,4.5,4.3,0.8035714285714286,0.22413793103448276,712
,10,0.1,0,0.0001,0,0,12,0.6641090839139877,5.806228876113892,257,7.233333333333333,7.133333333333334,0.8113207547169812,0.1556420233463035,736
,10,0.1,0.01,0.01,0,0,3,2.055293256236661,78.64954630533855,287,8.033333333333333,7.966666666666667,0.7936507936507936,0.1672473867595819,447
,10,0.1,0.001,0.01,0,0,9,0.4819418845638152,37.717522621154785,266,7.3,7.233333333333333,0.8360655737704918,0.18421052631578946,430
,10,0.1,0.1,0.01,0,0,0,5.788384037633096,39.777873039245605,274,7.733333333333333,7.566666666666666,0.7391304347826086,0.1678832116788321,682
,10,0.1,0.1,0.0001,0,0,1,2.5749353593395603,13.496938069661459,311,8.9,8.866666666666667,0.7611940298507462,0.1607717041800643,465
,10,0.1,0.1,0.001,0,0,1,0.5433620550940114,22.000514030456543,249,6.433333333333334,6.4,0.8805970149253731,0.23293172690763053,609
,10,0.1,0.001,0.1,0,0,14,0.5783514678478241,8.29127033551534,287,9.133333333333333,9.033333333333333,0.4067796610169492,0.07317073170731707,117
,10,0.1,0,0.001,0,0,22,3.100911921070468,15.400059382120768,236,6.3,6.3,0.8166666666666667,0.2076271186440678,670
,10,0.1,0.01,0.001,0,0,7,0.5250970740472117,16.217811743418377,231,6.366666666666666,6.266666666666667,0.7741935483870968,0.19480519480519481,650
,10,0.1,0.01,0.0001,0,0,11,3.220303989225818,8.408259948094686,303,8.466666666666667,8.366666666666667,0.7941176470588235,0.16831683168316833,708
,10,0.1,0.01,0.1,0,0,3,0.5852647846744906,78.08938344319661,279,8.733333333333333,8.733333333333333,0.5396825396825397,0.12186379928315412,123
,10,0.1,0.001,0.001,0,0,19,0.5014145758844191,9.19861896832784,200,5.333333333333333,5.166666666666667,0.8070175438596491,0.205,681
,10,0.1,0,0.1,0,0,13,0.6697751648964421,50.17816416422526,300,9.466666666666667,9.433333333333334,0.5283018867924528,0.09,137
,10,0.1,0.001,0.0001,0,0,11,3.3105397685881583,8.011466264724731,315,8.833333333333334,8.733333333333333,0.7941176470588235,0.1619047619047619,708
,10,0.1,0.01,0.01,0,0,4,0.5671759440052894,12.442341804504395,236,7.133333333333334,6.966666666666667,0.6666666666666666,0.11440677966101695,440
,10,0.1,0,0.0001,0,0,13,3.4801339064874957,35.22218545277914,268,7.666666666666667,7.633333333333334,0.7735849056603774,0.14925373134328357,740
,10,0.1,0.1,0.0001,0,0,2,0.7133684081415976,9.055537541707357,281,7.666666666666667,7.633333333333334,0.859375,0.19217081850533807,439
,10,0.1,0.001,0.01,0,0,10,0.5407181795566313,9.578445116678873,231,6.766666666666667,6.533333333333333,0.7450980392156863,0.1341991341991342,482
,10,0.1,0.1,0.001,0,0,2,0.4824730811580535,8.61351227760315,216,5.533333333333333,5.466666666666667,0.828125,0.2361111111111111,579
,10,0.1,0.1,0.01,0,0,1,0.5751872975980082,21.533600489298504,267,7.5,7.4,0.7313432835820896,0.17228464419475656,389
,10,0.1,0.001,0.1,0,0,15,0.6454346660644777,4.410236199696858,266,8.3,8.233333333333333,0.6190476190476191,0.09022556390977443,160
,10,0.1,0.01,0.0001,0,0,12,0.6773419380187988,5.568394025166829,265,7.466666666666667,7.333333333333333,0.8490566037735849,0.15471698113207547,696
,10,0.1,0,0.001,0,0,23,0.5015574635997895,3.2305597066879272,210,5.733333333333333,5.6,0.8775510204081632,0.18571428571428572,647
,10,0.1,0.01,0.001,0,0,8,0.5182674767509583,14.532584031422934,216,5.766666666666667,5.7,0.746031746031746,0.20833333333333334,643
,10,0.1,0.001,0.001,0,0,20,4.191221783238072,56.86447397867838,233,6.4,6.266666666666667,0.8135593220338984,0.1888412017167382,675
,10,0.1,0.01,0.1,0,0,4,0.6585728852979599,13.603563944498697,263,8.333333333333334,8.2,0.5416666666666666,0.08365019011406843,146
,10,0.1,0,0.1,0,0,14,0.5642049908638,6.809154589970906,275,8.466666666666667,8.4,0.5423728813559322,0.10909090909090909,132
,10,0.1,0.1,0.0001,0,0,3,5.526879064498409,97.6274922688802,304,8.933333333333334,8.866666666666667,0.6666666666666666,0.13157894736842105,494
,10,0.1,0.1,0.001,0,0,3,3.727930438133978,112.29628245035808,268,7.7,7.666666666666667,0.6666666666666666,0.15298507462686567,577
,10,0.1,0.01,0.01,0,0,5,0.4652793657395147,9.534828821818033,259,7.166666666666667,7.133333333333334,0.8245614035087719,0.1776061776061776,445
,10,0.1,0.001,0.1,0,0,16,0.5218503032961199,7.194843928019206,268,8.133333333333333,8.066666666666666,0.62,0.10820895522388059,152
,10,0.1,0.1,0.01,0,0,2,0.4668465083645236,10.285319010416666,246,6.666666666666667,6.566666666666666,0.78125,0.1910569105691057,438
,10,0.1,0.01,0.0001,0,0,13,3.701335322472357,35.6097936630249,275,8.0,7.866666666666666,0.7735849056603774,0.13454545454545455,669
,10,0.1,0,0.0001,0,0,14,0.6918738195973058,2.511997620264689,299,8.433333333333334,8.3,0.847457627118644,0.15384615384615385,723
,10,0.1,0.001,0.01,0,0,11,0.6408105281091505,54.96931521097819,292,8.3,8.233333333333333,0.7941176470588235,0.1780821917808219,423
,10,0.1,0.01,0.001,0,0,9,0.5200183497321221,44.39474360148112,254,7.2,7.1,0.6885245901639344,0.15354330708661418,679
,10,0.1,0.001,0.001,0,0,21,0.5334349986045591,7.294062534968059,218,5.633333333333334,5.633333333333334,0.8596491228070176,0.22477064220183487,698
